word,token_count,char_count,avg_byte_length,tokens_per_char,chars_per_token
officers,2,8,4.0,0.25,4.0
offices,2,7,3.5,0.2857142857142857,3.5
official,1,8,8.0,0.125,8.0
officially,2,10,5.0,0.2,5.0
officials,2,9,4.5,0.2222222222222222,4.5
offline,1,7,7.0,0.14285714285714285,7.0
offset,1,6,6.0,0.16666666666666666,6.0
offshore,2,8,4.0,0.25,4.0
often,1,5,5.0,0.2,5.0
og,1,2,2.0,0.5,2.0
oh,1,2,2.0,0.5,2.0
ohio,2,4,2.0,0.5,2.0
oil,1,3,3.0,0.3333333333333333,3.0
oils,2,4,2.0,0.5,2.0
ok,1,2,2.0,0.5,2.0
okay,1,4,4.0,0.25,4.0
oklahoma,3,8,2.6666666666666665,0.375,2.6666666666666665
ol,1,2,2.0,0.5,2.0
old,1,3,3.0,0.3333333333333333,3.0
older,1,5,5.0,0.2,5.0
oldest,2,6,3.0,0.3333333333333333,3.0
olive,1,5,5.0,0.2,5.0
oliver,2,6,3.0,0.3333333333333333,3.0
olympic,3,7,2.3333333333333335,0.42857142857142855,2.3333333333333335
olympics,3,8,2.6666666666666665,0.375,2.6666666666666665
olympus,3,7,2.3333333333333335,0.42857142857142855,2.3333333333333335
om,1,2,2.0,0.5,2.0
omaha,2,5,2.5,0.4,2.5
oman,1,4,4.0,0.25,4.0
omega,1,5,5.0,0.2,5.0
omissions,2,9,4.5,0.2222222222222222,4.5
on,1,2,2.0,0.5,2.0
once,1,4,4.0,0.25,4.0
one,1,3,3.0,0.3333333333333333,3.0
ones,1,4,4.0,0.25,4.0
ongoing,2,7,3.5,0.2857142857142857,3.5
onion,2,5,2.5,0.4,2.5
online,1,6,6.0,0.16666666666666666,6.0
only,1,4,4.0,0.25,4.0
ons,1,3,3.0,0.3333333333333333,3.0
ontario,2,7,3.5,0.2857142857142857,3.5
onto,1,4,4.0,0.25,4.0
oo,1,2,2.0,0.5,2.0
ooo,1,3,3.0,0.3333333333333333,3.0
oops,1,4,4.0,0.25,4.0
op,1,2,2.0,0.5,2.0
open,1,4,4.0,0.25,4.0
opened,1,6,6.0,0.16666666666666666,6.0
opening,1,7,7.0,0.14285714285714285,7.0
openings,2,8,4.0,0.25,4.0
opens,1,5,5.0,0.2,5.0
opera,1,5,5.0,0.2,5.0
operate,1,7,7.0,0.14285714285714285,7.0
operated,2,8,4.0,0.25,4.0
operates,2,8,4.0,0.25,4.0
operating,2,9,4.5,0.2222222222222222,4.5
operation,1,9,9.0,0.1111111111111111,9.0
operational,2,11,5.5,0.18181818181818182,5.5
operations,1,10,10.0,0.1,10.0
operator,1,8,8.0,0.125,8.0
operators,1,9,9.0,0.1111111111111111,9.0
opinion,2,7,3.5,0.2857142857142857,3.5
opinions,2,8,4.0,0.25,4.0
opponent,2,8,4.0,0.25,4.0
opponents,2,9,4.5,0.2222222222222222,4.5
opportunities,2,13,6.5,0.15384615384615385,6.5
opportunity,2,11,5.5,0.18181818181818182,5.5
opposed,2,7,3.5,0.2857142857142857,3.5
opposite,2,8,4.0,0.25,4.0
opposition,2,10,5.0,0.2,5.0
opt,1,3,3.0,0.3333333333333333,3.0
optical,2,7,3.5,0.2857142857142857,3.5
optics,2,6,3.0,0.3333333333333333,3.0
optimal,1,7,7.0,0.14285714285714285,7.0
optimization,1,12,12.0,0.08333333333333333,12.0
optimize,2,8,4.0,0.25,4.0
optimum,2,7,3.5,0.2857142857142857,3.5
option,1,6,6.0,0.16666666666666666,6.0
optional,1,8,8.0,0.125,8.0
options,1,7,7.0,0.14285714285714285,7.0
or,1,2,2.0,0.5,2.0
oracle,1,6,6.0,0.16666666666666666,6.0
oral,1,4,4.0,0.25,4.0
orange,1,6,6.0,0.16666666666666666,6.0
orbit,1,5,5.0,0.2,5.0
orchestra,2,9,4.5,0.2222222222222222,4.5
order,1,5,5.0,0.2,5.0
ordered,1,7,7.0,0.14285714285714285,7.0
ordering,1,8,8.0,0.125,8.0
orders,1,6,6.0,0.16666666666666666,6.0
ordinance,2,9,4.5,0.2222222222222222,4.5
ordinary,1,8,8.0,0.125,8.0
oregon,2,6,3.0,0.3333333333333333,3.0
org,1,3,3.0,0.3333333333333333,3.0
organ,1,5,5.0,0.2,5.0
organic,1,7,7.0,0.14285714285714285,7.0
organisation,1,12,12.0,0.08333333333333333,12.0
organisations,2,13,6.5,0.15384615384615385,6.5
organised,2,9,4.5,0.2222222222222222,4.5
organisms,2,9,4.5,0.2222222222222222,4.5
organization,1,12,12.0,0.08333333333333333,12.0
organizational,2,14,7.0,0.14285714285714285,7.0
organizations,1,13,13.0,0.07692307692307693,13.0
organize,2,8,4.0,0.25,4.0
organized,1,9,9.0,0.1111111111111111,9.0
organizer,2,9,4.5,0.2222222222222222,4.5
organizing,2,10,5.0,0.2,5.0
orgasm,2,6,3.0,0.3333333333333333,3.0
orgy,2,4,2.0,0.5,2.0
oriental,2,8,4.0,0.25,4.0
orientation,1,11,11.0,0.09090909090909091,11.0
oriented,2,8,4.0,0.25,4.0
origin,1,6,6.0,0.16666666666666666,6.0
original,1,8,8.0,0.125,8.0
originally,2,10,5.0,0.2,5.0
origins,2,7,3.5,0.2857142857142857,3.5
orlando,2,7,3.5,0.2857142857142857,3.5
orleans,2,7,3.5,0.2857142857142857,3.5
os,1,2,2.0,0.5,2.0
oscar,2,5,2.5,0.4,2.5
ot,1,2,2.0,0.5,2.0
other,1,5,5.0,0.2,5.0
others,1,6,6.0,0.16666666666666666,6.0
otherwise,1,9,9.0,0.1111111111111111,9.0
ottawa,2,6,3.0,0.3333333333333333,3.0
ou,1,2,2.0,0.5,2.0
ought,1,5,5.0,0.2,5.0
our,1,3,3.0,0.3333333333333333,3.0
ours,1,4,4.0,0.25,4.0
ourselves,2,9,4.5,0.2222222222222222,4.5
out,1,3,3.0,0.3333333333333333,3.0
outcome,2,7,3.5,0.2857142857142857,3.5
outcomes,2,8,4.0,0.25,4.0
outdoor,2,7,3.5,0.2857142857142857,3.5
outdoors,2,8,4.0,0.25,4.0
outer,1,5,5.0,0.2,5.0
outlet,2,6,3.0,0.3333333333333333,3.0
outline,1,7,7.0,0.14285714285714285,7.0
outlined,1,8,8.0,0.125,8.0
outlook,2,7,3.5,0.2857142857142857,3.5
output,1,6,6.0,0.16666666666666666,6.0
outputs,1,7,7.0,0.14285714285714285,7.0
outreach,2,8,4.0,0.25,4.0
outside,1,7,7.0,0.14285714285714285,7.0
outsourcing,2,11,5.5,0.18181818181818182,5.5
outstanding,2,11,5.5,0.18181818181818182,5.5
oval,1,4,4.0,0.25,4.0
oven,1,4,4.0,0.25,4.0
over,1,4,4.0,0.25,4.0
overall,1,7,7.0,0.14285714285714285,7.0
overcome,2,8,4.0,0.25,4.0
overhead,2,8,4.0,0.25,4.0
overnight,2,9,4.5,0.2222222222222222,4.5
overseas,3,8,2.6666666666666665,0.375,2.6666666666666665
overview,1,8,8.0,0.125,8.0
owen,2,4,2.0,0.5,2.0
own,1,3,3.0,0.3333333333333333,3.0
owned,1,5,5.0,0.2,5.0
owner,1,5,5.0,0.2,5.0
owners,1,6,6.0,0.16666666666666666,6.0
ownership,1,9,9.0,0.1111111111111111,9.0
owns,1,4,4.0,0.25,4.0
oxford,2,6,3.0,0.3333333333333333,3.0
oxide,1,5,5.0,0.2,5.0
oxygen,1,6,6.0,0.16666666666666666,6.0
oz,1,2,2.0,0.5,2.0
ozone,2,5,2.5,0.4,2.5
p,1,1,1.0,1.0,1.0
pa,1,2,2.0,0.5,2.0
pac,1,3,3.0,0.3333333333333333,3.0
pace,1,4,4.0,0.25,4.0
pacific,2,7,3.5,0.2857142857142857,3.5
pack,1,4,4.0,0.25,4.0
package,1,7,7.0,0.14285714285714285,7.0
packages,1,8,8.0,0.125,8.0
packaging,2,9,4.5,0.2222222222222222,4.5
packard,2,7,3.5,0.2857142857142857,3.5
packed,1,6,6.0,0.16666666666666666,6.0
packet,1,6,6.0,0.16666666666666666,6.0
packets,2,7,3.5,0.2857142857142857,3.5
packing,1,7,7.0,0.14285714285714285,7.0
packs,1,5,5.0,0.2,5.0
pad,1,3,3.0,0.3333333333333333,3.0
pads,1,4,4.0,0.25,4.0
page,1,4,4.0,0.25,4.0
pages,1,5,5.0,0.2,5.0
paid,1,4,4.0,0.25,4.0
pain,1,4,4.0,0.25,4.0
painful,2,7,3.5,0.2857142857142857,3.5
paint,1,5,5.0,0.2,5.0
paintball,2,9,4.5,0.2222222222222222,4.5
painted,2,7,3.5,0.2857142857142857,3.5
painting,1,8,8.0,0.125,8.0
paintings,2,9,4.5,0.2222222222222222,4.5
pair,1,4,4.0,0.25,4.0
pairs,1,5,5.0,0.2,5.0
pakistan,2,8,4.0,0.25,4.0
pal,1,3,3.0,0.3333333333333333,3.0
palace,2,6,3.0,0.3333333333333333,3.0
pale,2,4,2.0,0.5,2.0
palestine,3,9,3.0,0.3333333333333333,3.0
palestinian,3,11,3.6666666666666665,0.2727272727272727,3.6666666666666665
palm,2,4,2.0,0.5,2.0
palmer,2,6,3.0,0.3333333333333333,3.0
pam,1,3,3.0,0.3333333333333333,3.0
pamela,2,6,3.0,0.3333333333333333,3.0
pan,1,3,3.0,0.3333333333333333,3.0
panama,2,6,3.0,0.3333333333333333,3.0
panasonic,2,9,4.5,0.2222222222222222,4.5
panel,1,5,5.0,0.2,5.0
panels,2,6,3.0,0.3333333333333333,3.0
panic,1,5,5.0,0.2,5.0
panties,2,7,3.5,0.2857142857142857,3.5
pants,1,5,5.0,0.2,5.0
pantyhose,3,9,3.0,0.3333333333333333,3.0
paper,1,5,5.0,0.2,5.0
paperback,2,9,4.5,0.2222222222222222,4.5
paperbacks,2,10,5.0,0.2,5.0
papers,1,6,6.0,0.16666666666666666,6.0
papua,2,5,2.5,0.4,2.5
par,1,3,3.0,0.3333333333333333,3.0
para,1,4,4.0,0.25,4.0
parade,2,6,3.0,0.3333333333333333,3.0
paradise,3,8,2.6666666666666665,0.375,2.6666666666666665
paragraph,1,9,9.0,0.1111111111111111,9.0
paragraphs,2,10,5.0,0.2,5.0
paraguay,3,8,2.6666666666666665,0.375,2.6666666666666665
parallel,1,8,8.0,0.125,8.0
parameter,1,9,9.0,0.1111111111111111,9.0
parameters,1,10,10.0,0.1,10.0
parcel,1,6,6.0,0.16666666666666666,6.0
parent,1,6,6.0,0.16666666666666666,6.0
parental,2,8,4.0,0.25,4.0
parenting,2,9,4.5,0.2222222222222222,4.5
parents,1,7,7.0,0.14285714285714285,7.0
paris,2,5,2.5,0.4,2.5
parish,2,6,3.0,0.3333333333333333,3.0
park,1,4,4.0,0.25,4.0
parker,2,6,3.0,0.3333333333333333,3.0
parking,1,7,7.0,0.14285714285714285,7.0
parks,1,5,5.0,0.2,5.0
parliament,2,10,5.0,0.2,5.0
parliamentary,3,13,4.333333333333333,0.23076923076923078,4.333333333333333
part,1,4,4.0,0.25,4.0
partial,1,7,7.0,0.14285714285714285,7.0
partially,2,9,4.5,0.2222222222222222,4.5
participant,1,11,11.0,0.09090909090909091,11.0
participants,1,12,12.0,0.08333333333333333,12.0
participate,2,11,5.5,0.18181818181818182,5.5
participated,2,12,6.0,0.16666666666666666,6.0
participating,2,13,6.5,0.15384615384615385,6.5
participation,2,13,6.5,0.15384615384615385,6.5
particle,1,8,8.0,0.125,8.0
particles,1,9,9.0,0.1111111111111111,9.0
particular,2,10,5.0,0.2,5.0
particularly,1,12,12.0,0.08333333333333333,12.0
parties,2,7,3.5,0.2857142857142857,3.5
partition,1,9,9.0,0.1111111111111111,9.0
partly,2,6,3.0,0.3333333333333333,3.0
partner,1,7,7.0,0.14285714285714285,7.0
partners,1,8,8.0,0.125,8.0
partnership,2,11,5.5,0.18181818181818182,5.5
partnerships,3,12,4.0,0.25,4.0
parts,1,5,5.0,0.2,5.0
party,1,5,5.0,0.2,5.0
pas,1,3,3.0,0.3333333333333333,3.0
paso,2,4,2.0,0.5,2.0
pass,1,4,4.0,0.25,4.0
passage,2,7,3.5,0.2857142857142857,3.5
passed,1,6,6.0,0.16666666666666666,6.0
passenger,2,9,4.5,0.2222222222222222,4.5
passengers,2,10,5.0,0.2,5.0
passes,1,6,6.0,0.16666666666666666,6.0
passing,1,7,7.0,0.14285714285714285,7.0
passion,2,7,3.5,0.2857142857142857,3.5
passive,2,7,3.5,0.2857142857142857,3.5
passport,1,8,8.0,0.125,8.0
password,1,8,8.0,0.125,8.0
passwords,2,9,4.5,0.2222222222222222,4.5
past,1,4,4.0,0.25,4.0
pasta,2,5,2.5,0.4,2.5
paste,1,5,5.0,0.2,5.0
pastor,2,6,3.0,0.3333333333333333,3.0
pat,1,3,3.0,0.3333333333333333,3.0
patch,1,5,5.0,0.2,5.0
patches,2,7,3.5,0.2857142857142857,3.5
patent,2,6,3.0,0.3333333333333333,3.0
patents,2,7,3.5,0.2857142857142857,3.5
path,1,4,4.0,0.25,4.0
pathology,2,9,4.5,0.2222222222222222,4.5
paths,1,5,5.0,0.2,5.0
patient,1,7,7.0,0.14285714285714285,7.0
patients,1,8,8.0,0.125,8.0
patio,2,5,2.5,0.4,2.5
patricia,2,8,4.0,0.25,4.0
patrick,1,7,7.0,0.14285714285714285,7.0
patrol,2,6,3.0,0.3333333333333333,3.0
pattern,1,7,7.0,0.14285714285714285,7.0
patterns,1,8,8.0,0.125,8.0
paul,2,4,2.0,0.5,2.0
pavilion,2,8,4.0,0.25,4.0
paxil,3,5,1.6666666666666667,0.6,1.6666666666666667
pay,1,3,3.0,0.3333333333333333,3.0
payable,2,7,3.5,0.2857142857142857,3.5
payday,2,6,3.0,0.3333333333333333,3.0
paying,2,6,3.0,0.3333333333333333,3.0
payment,1,7,7.0,0.14285714285714285,7.0
payments,1,8,8.0,0.125,8.0
paypal,1,6,6.0,0.16666666666666666,6.0
payroll,2,7,3.5,0.2857142857142857,3.5
pays,2,4,2.0,0.5,2.0
pb,1,2,2.0,0.5,2.0
pc,1,2,2.0,0.5,2.0
pci,1,3,3.0,0.3333333333333333,3.0
pcs,1,3,3.0,0.3333333333333333,3.0
pct,1,3,3.0,0.3333333333333333,3.0
pd,1,2,2.0,0.5,2.0
pda,2,3,1.5,0.6666666666666666,1.5
pdas,2,4,2.0,0.5,2.0
pdf,1,3,3.0,0.3333333333333333,3.0
pdt,2,3,1.5,0.6666666666666666,1.5
pe,1,2,2.0,0.5,2.0
peace,1,5,5.0,0.2,5.0
peaceful,2,8,4.0,0.25,4.0
peak,1,4,4.0,0.25,4.0
pearl,2,5,2.5,0.4,2.5
peas,1,4,4.0,0.25,4.0
pediatric,2,9,4.5,0.2222222222222222,4.5
pee,1,3,3.0,0.3333333333333333,3.0
peeing,2,6,3.0,0.3333333333333333,3.0
peer,1,4,4.0,0.25,4.0
peers,2,5,2.5,0.4,2.5
pen,1,3,3.0,0.3333333333333333,3.0
penalties,2,9,4.5,0.2222222222222222,4.5
penalty,2,7,3.5,0.2857142857142857,3.5
pencil,2,6,3.0,0.3333333333333333,3.0
pendant,2,7,3.5,0.2857142857142857,3.5
pending,1,7,7.0,0.14285714285714285,7.0
penetration,2,11,5.5,0.18181818181818182,5.5
penguin,2,7,3.5,0.2857142857142857,3.5
peninsula,2,9,4.5,0.2222222222222222,4.5
penis,2,5,2.5,0.4,2.5
penn,2,4,2.0,0.5,2.0
pennsylvania,3,12,4.0,0.25,4.0
penny,2,5,2.5,0.4,2.5
pens,1,4,4.0,0.25,4.0
pension,2,7,3.5,0.2857142857142857,3.5
pensions,2,8,4.0,0.25,4.0
pentium,2,7,3.5,0.2857142857142857,3.5
people,1,6,6.0,0.16666666666666666,6.0
peoples,2,7,3.5,0.2857142857142857,3.5
pepper,2,6,3.0,0.3333333333333333,3.0
per,1,3,3.0,0.3333333333333333,3.0
perceived,2,9,4.5,0.2222222222222222,4.5
percent,1,7,7.0,0.14285714285714285,7.0
percentage,1,10,10.0,0.1,10.0
perception,2,10,5.0,0.2,5.0
perfect,1,7,7.0,0.14285714285714285,7.0
perfectly,2,9,4.5,0.2222222222222222,4.5
perform,1,7,7.0,0.14285714285714285,7.0
performance,1,11,11.0,0.09090909090909091,11.0
performances,2,12,6.0,0.16666666666666666,6.0
performed,1,9,9.0,0.1111111111111111,9.0
performer,2,9,4.5,0.2222222222222222,4.5
performing,2,10,5.0,0.2,5.0
performs,2,8,4.0,0.25,4.0
perfume,2,7,3.5,0.2857142857142857,3.5
perhaps,1,7,7.0,0.14285714285714285,7.0
period,1,6,6.0,0.16666666666666666,6.0
periodic,2,8,4.0,0.25,4.0
periodically,2,12,6.0,0.16666666666666666,6.0
periods,2,7,3.5,0.2857142857142857,3.5
peripheral,2,10,5.0,0.2,5.0
peripherals,2,11,5.5,0.18181818181818182,5.5
perl,1,4,4.0,0.25,4.0
permalink,2,9,4.5,0.2222222222222222,4.5
permanent,2,9,4.5,0.2222222222222222,4.5
permission,1,10,10.0,0.1,10.0
permissions,1,11,11.0,0.09090909090909091,11.0
permit,1,6,6.0,0.16666666666666666,6.0
permits,2,7,3.5,0.2857142857142857,3.5
permitted,2,9,4.5,0.2222222222222222,4.5
perry,2,5,2.5,0.4,2.5
persian,2,7,3.5,0.2857142857142857,3.5
persistent,1,10,10.0,0.1,10.0
person,1,6,6.0,0.16666666666666666,6.0
personal,1,8,8.0,0.125,8.0
personality,2,11,5.5,0.18181818181818182,5.5
personalized,2,12,6.0,0.16666666666666666,6.0
personally,2,10,5.0,0.2,5.0
personals,2,9,4.5,0.2222222222222222,4.5
personnel,2,9,4.5,0.2222222222222222,4.5
persons,1,7,7.0,0.14285714285714285,7.0
perspective,2,11,5.5,0.18181818181818182,5.5
perspectives,2,12,6.0,0.16666666666666666,6.0
perth,2,5,2.5,0.4,2.5
peru,2,4,2.0,0.5,2.0
pest,2,4,2.0,0.5,2.0
pet,1,3,3.0,0.3333333333333333,3.0
pete,2,4,2.0,0.5,2.0
peter,2,5,2.5,0.4,2.5
petersburg,3,10,3.3333333333333335,0.3,3.3333333333333335
peterson,2,8,4.0,0.25,4.0
petite,2,6,3.0,0.3333333333333333,3.0
petition,1,8,8.0,0.125,8.0
petroleum,2,9,4.5,0.2222222222222222,4.5
pets,1,4,4.0,0.25,4.0
pf,1,2,2.0,0.5,2.0
pg,1,2,2.0,0.5,2.0
pgp,2,3,1.5,0.6666666666666666,1.5
ph,1,2,2.0,0.5,2.0
phantom,2,7,3.5,0.2857142857142857,3.5
pharmaceutical,2,14,7.0,0.14285714285714285,7.0
pharmaceuticals,3,15,5.0,0.2,5.0
pharmacies,3,10,3.3333333333333335,0.3,3.3333333333333335
pharmacology,3,12,4.0,0.25,4.0
pharmacy,2,8,4.0,0.25,4.0
phase,1,5,5.0,0.2,5.0
phases,2,6,3.0,0.3333333333333333,3.0
phd,2,3,1.5,0.6666666666666666,1.5
phenomenon,3,10,3.3333333333333335,0.3,3.3333333333333335
phentermine,2,11,5.5,0.18181818181818182,5.5
phi,1,3,3.0,0.3333333333333333,3.0
phil,1,4,4.0,0.25,4.0
philadelphia,2,12,6.0,0.16666666666666666,6.0
philip,2,6,3.0,0.3333333333333333,3.0
philippines,2,11,5.5,0.18181818181818182,5.5
philips,2,7,3.5,0.2857142857142857,3.5
phillips,3,8,2.6666666666666665,0.375,2.6666666666666665
philosophy,3,10,3.3333333333333335,0.3,3.3333333333333335
phoenix,2,7,3.5,0.2857142857142857,3.5
phone,1,5,5.0,0.2,5.0
phones,1,6,6.0,0.16666666666666666,6.0
photo,1,5,5.0,0.2,5.0
photograph,2,10,5.0,0.2,5.0
photographer,2,12,6.0,0.16666666666666666,6.0
photographers,2,13,6.5,0.15384615384615385,6.5
photographic,2,12,6.0,0.16666666666666666,6.0
photographs,2,11,5.5,0.18181818181818182,5.5
photography,2,11,5.5,0.18181818181818182,5.5
photos,1,6,6.0,0.16666666666666666,6.0
photoshop,2,9,4.5,0.2222222222222222,4.5
php,1,3,3.0,0.3333333333333333,3.0
phpbb,2,5,2.5,0.4,2.5
phrase,1,6,6.0,0.16666666666666666,6.0
phrases,2,7,3.5,0.2857142857142857,3.5
phys,1,4,4.0,0.25,4.0
physical,1,8,8.0,0.125,8.0
physically,2,10,5.0,0.2,5.0
physician,2,9,4.5,0.2222222222222222,4.5
physicians,2,10,5.0,0.2,5.0
physics,1,7,7.0,0.14285714285714285,7.0
physiology,2,10,5.0,0.2,5.0
pi,1,2,2.0,0.5,2.0
piano,2,5,2.5,0.4,2.5
pic,1,3,3.0,0.3333333333333333,3.0
pichunter,3,9,3.0,0.3333333333333333,3.0
pick,1,4,4.0,0.25,4.0
picked,1,6,6.0,0.16666666666666666,6.0
picking,2,7,3.5,0.2857142857142857,3.5
picks,2,5,2.5,0.4,2.5
pickup,1,6,6.0,0.16666666666666666,6.0
picnic,2,6,3.0,0.3333333333333333,3.0
pics,1,4,4.0,0.25,4.0
picture,1,7,7.0,0.14285714285714285,7.0
pictures,1,8,8.0,0.125,8.0
pie,1,3,3.0,0.3333333333333333,3.0
piece,1,5,5.0,0.2,5.0
pieces,1,6,6.0,0.16666666666666666,6.0
pierce,2,6,3.0,0.3333333333333333,3.0
pierre,2,6,3.0,0.3333333333333333,3.0
pig,1,3,3.0,0.3333333333333333,3.0
pike,2,4,2.0,0.5,2.0
pill,1,4,4.0,0.25,4.0
pillow,2,6,3.0,0.3333333333333333,3.0
pills,2,5,2.5,0.4,2.5
pilot,1,5,5.0,0.2,5.0
pin,1,3,3.0,0.3333333333333333,3.0
pine,1,4,4.0,0.25,4.0
ping,1,4,4.0,0.25,4.0
pink,1,4,4.0,0.25,4.0
pins,1,4,4.0,0.25,4.0
pioneer,2,7,3.5,0.2857142857142857,3.5
pipe,1,4,4.0,0.25,4.0
pipeline,1,8,8.0,0.125,8.0
pipes,1,5,5.0,0.2,5.0
pirates,2,7,3.5,0.2857142857142857,3.5
piss,2,4,2.0,0.5,2.0
pissing,2,7,3.5,0.2857142857142857,3.5
pit,1,3,3.0,0.3333333333333333,3.0
pitch,1,5,5.0,0.2,5.0
pittsburgh,3,10,3.3333333333333335,0.3,3.3333333333333335
pix,1,3,3.0,0.3333333333333333,3.0
pixel,1,5,5.0,0.2,5.0
pixels,1,6,6.0,0.16666666666666666,6.0
pizza,1,5,5.0,0.2,5.0
pj,1,2,2.0,0.5,2.0
pk,1,2,2.0,0.5,2.0
pl,1,2,2.0,0.5,2.0
place,1,5,5.0,0.2,5.0
placed,1,6,6.0,0.16666666666666666,6.0
placement,1,9,9.0,0.1111111111111111,9.0
places,1,6,6.0,0.16666666666666666,6.0
placing,1,7,7.0,0.14285714285714285,7.0
plain,1,5,5.0,0.2,5.0
plains,2,6,3.0,0.3333333333333333,3.0
plaintiff,3,9,3.0,0.3333333333333333,3.0
plan,1,4,4.0,0.25,4.0
plane,1,5,5.0,0.2,5.0
planes,1,6,6.0,0.16666666666666666,6.0
planet,1,6,6.0,0.16666666666666666,6.0
planets,2,7,3.5,0.2857142857142857,3.5
planned,1,7,7.0,0.14285714285714285,7.0
planner,1,7,7.0,0.14285714285714285,7.0
planners,2,8,4.0,0.25,4.0
planning,1,8,8.0,0.125,8.0
plans,1,5,5.0,0.2,5.0
plant,1,5,5.0,0.2,5.0
plants,1,6,6.0,0.16666666666666666,6.0
plasma,2,6,3.0,0.3333333333333333,3.0
plastic,1,7,7.0,0.14285714285714285,7.0
plastics,2,8,4.0,0.25,4.0
plate,1,5,5.0,0.2,5.0
plates,1,6,6.0,0.16666666666666666,6.0
platform,1,8,8.0,0.125,8.0
platforms,2,9,4.5,0.2222222222222222,4.5
platinum,2,8,4.0,0.25,4.0
play,1,4,4.0,0.25,4.0
playback,2,8,4.0,0.25,4.0
playboy,2,7,3.5,0.2857142857142857,3.5
played,1,6,6.0,0.16666666666666666,6.0
player,1,6,6.0,0.16666666666666666,6.0
players,1,7,7.0,0.14285714285714285,7.0
playing,1,7,7.0,0.14285714285714285,7.0
playlist,1,8,8.0,0.125,8.0
plays,1,5,5.0,0.2,5.0
playstation,2,11,5.5,0.18181818181818182,5.5
plaza,2,5,2.5,0.4,2.5
plc,2,3,1.5,0.6666666666666666,1.5
pleasant,1,8,8.0,0.125,8.0
please,1,6,6.0,0.16666666666666666,6.0
pleased,2,7,3.5,0.2857142857142857,3.5
pleasure,2,8,4.0,0.25,4.0
pledge,2,6,3.0,0.3333333333333333,3.0
plenty,2,6,3.0,0.3333333333333333,3.0
plot,1,4,4.0,0.25,4.0
plots,1,5,5.0,0.2,5.0
plug,1,4,4.0,0.25,4.0
plugin,1,6,6.0,0.16666666666666666,6.0
plugins,1,7,7.0,0.14285714285714285,7.0
plumbing,2,8,4.0,0.25,4.0
plus,1,4,4.0,0.25,4.0
plymouth,2,8,4.0,0.25,4.0
pm,1,2,2.0,0.5,2.0
pmc,2,3,1.5,0.6666666666666666,1.5
pmid,2,4,2.0,0.5,2.0
pn,1,2,2.0,0.5,2.0
po,1,2,2.0,0.5,2.0
pocket,2,6,3.0,0.3333333333333333,3.0
pockets,2,7,3.5,0.2857142857142857,3.5
pod,1,3,3.0,0.3333333333333333,3.0
podcast,2,7,3.5,0.2857142857142857,3.5
podcasts,2,8,4.0,0.25,4.0
poem,2,4,2.0,0.5,2.0
poems,2,5,2.5,0.4,2.5
poet,2,4,2.0,0.5,2.0
poetry,2,6,3.0,0.3333333333333333,3.0
point,1,5,5.0,0.2,5.0
pointed,2,7,3.5,0.2857142857142857,3.5
pointer,1,7,7.0,0.14285714285714285,7.0
pointing,2,8,4.0,0.25,4.0
points,1,6,6.0,0.16666666666666666,6.0
pokemon,1,7,7.0,0.14285714285714285,7.0
poker,2,5,2.5,0.4,2.5
poland,2,6,3.0,0.3333333333333333,3.0
polar,1,5,5.0,0.2,5.0
pole,1,4,4.0,0.25,4.0
police,2,6,3.0,0.3333333333333333,3.0
policies,2,8,4.0,0.25,4.0
policy,1,6,6.0,0.16666666666666666,6.0
polish,2,6,3.0,0.3333333333333333,3.0
polished,2,8,4.0,0.25,4.0
political,2,9,4.5,0.2222222222222222,4.5
politicians,2,11,5.5,0.18181818181818182,5.5
politics,2,8,4.0,0.25,4.0
poll,1,4,4.0,0.25,4.0
polls,2,5,2.5,0.4,2.5
pollution,2,9,4.5,0.2222222222222222,4.5
polo,2,4,2.0,0.5,2.0
poly,1,4,4.0,0.25,4.0
polyester,2,9,4.5,0.2222222222222222,4.5
polymer,2,7,3.5,0.2857142857142857,3.5
polyphonic,2,10,5.0,0.2,5.0
pond,1,4,4.0,0.25,4.0
pontiac,2,7,3.5,0.2857142857142857,3.5
pool,1,4,4.0,0.25,4.0
pools,2,5,2.5,0.4,2.5
poor,1,4,4.0,0.25,4.0
pop,1,3,3.0,0.3333333333333333,3.0
pope,2,4,2.0,0.5,2.0
popular,1,7,7.0,0.14285714285714285,7.0
popularity,2,10,5.0,0.2,5.0
population,1,10,10.0,0.1,10.0
populations,2,11,5.5,0.18181818181818182,5.5
por,1,3,3.0,0.3333333333333333,3.0
porcelain,2,9,4.5,0.2222222222222222,4.5
pork,2,4,2.0,0.5,2.0
porn,1,4,4.0,0.25,4.0
porno,1,5,5.0,0.2,5.0
porsche,2,7,3.5,0.2857142857142857,3.5
port,1,4,4.0,0.25,4.0
portable,1,8,8.0,0.125,8.0
portal,1,6,6.0,0.16666666666666666,6.0
porter,1,6,6.0,0.16666666666666666,6.0
portfolio,1,9,9.0,0.1111111111111111,9.0
portion,1,7,7.0,0.14285714285714285,7.0
portions,2,8,4.0,0.25,4.0
portland,2,8,4.0,0.25,4.0
portrait,1,8,8.0,0.125,8.0
portraits,2,9,4.5,0.2222222222222222,4.5
ports,1,5,5.0,0.2,5.0
portsmouth,2,10,5.0,0.2,5.0
portugal,2,8,4.0,0.25,4.0
portuguese,3,10,3.3333333333333335,0.3,3.3333333333333335
